"COMID","FromNode","ToNode","Hydrosq","AreSqKM","cum_totco2g_m2_day","TOT_urban16","TOT_forest16","TOT_wetland16","TOT_agrc16","TOT_shrub16","CAT_STREAM_LENGTH","CAT_STREAM_SLOPE","TOT_STREAM_LENGTH","TOT_STREAM_SLOPE","CAT_BASIN_AREA","TOT_BASIN_AREA","totco2g_m2_day_fill","logQ_m3_div_s","logDA_km2","logw_m","length_m","logwbkf_m","logd_m","logK_m_div_s","D50_m","StreamOrde","pred_annual_DOC","pred_annual_DO","no3_conc_mg_l","logRT_total_hz_s","logq_hz_total_m_s","totco2_o2g_m2_day","totco2_ang_m2_day"
"24129479",50210760,50103635,50164204,4.1139,0.0013312240365472,1.84,0,0.11,8.48,16.25,4.475,0.03,4.48,0.006696,4.11,4.11,0.0013312240365472,-2.91448665765039,0.614253730728656,0.191632961553303,4475,0.456625904010881,-1.19526585048068,-4.40422499329776,5.75418e-05,1,1.54769454990364,9.49121230677055,1.76258998601429,6.45703321985355,-7.70114692359029,0.00132016009921939,1.10639373278106e-05
"24129481",50210761,50103033,50164203,1.9233,0.0303864398930245,0,0,0,0,82.31,2.37,0.13,2.37,0.054852,1.92,1.92,0.0303864398930245,-3.16774388192135,0.284047031603394,0.0178158205732161,2370,0.303925226238943,-1.3242061037154,-3.99046924903913,0.000197173375623428,1,0.781818181818182,10.5509430480807,1.08501102871986,5.45990323543473,-6.25395180512808,0.0302784593423876,0.00010798055063686
"24129483",50210762,50103632,50164202,3.2454,0.0320365565140612,0,0,0,0,3.8,3.899,0.11,3.9,0.028205,3.25,3.25,0.0320365565140612,-2.95689051169076,0.511268231825708,0.13742253811508,3899,0.409001323634952,-1.23547998425832,-4.18715940140186,0.00016736958002645,1,0.781818181818182,10.0200564535089,0.978395484053268,5.75025914443778,-6.35478507918574,0.0319090742382425,0.000127482275818749
"24129485",50210763,50103037,50164201,1.3284,0.00254560284944071,1.49,0,0,0,62.6,1.968,0.09,1.97,0.045685,1.33,1.33,0.00254560284944071,-3.4018270240507,0.123328866926348,-0.066784437270535,1968,0.229602770814932,-1.38696388828242,-4.29794705023412,0.0001163065,1,0.781818181818182,9.75224084453622,1.2670070790999,5.83041002770259,-7.1337126609158,0.0025348273700258,1.07754794149125e-05
"24129487",50103629,50102370,50117316,3.8502,0.0102848942785197,0,0,0,0,56.43,3.317,0.03,12.4,0.007258,3.85,15.66,0.00670572767385642,-2.28550402447406,1.19476679755169,0.497208595978833,3317,0.725078176463768,-0.968585101773785,-4.0909743262714,0.0001560863,2,0.781818181818182,9.92372130598714,0.877552059790656,6.49044180566834,-6.71331903064507,0.00667851320415136,2.72144697050595e-05
"24129489",50210764,50103633,50164200,4.6053,0.000344850965100478,0,0,0,0,57.34,4.468,0.03,4.47,0.006711,4.61,4.61,0.000344850965100478,-2.81556135670954,0.663257926411442,0.217428226192618,4468,0.479287388209272,-1.17613052300602,-4.526117600584,8.40926e-05,1,0.781818181818182,9.78100138109504,0.873410362247726,6.57054168958164,-7.96657624451305,0.000343402833003217,1.44813209726023e-06
"24129491",50103630,50102366,50117315,1.1682,0.00707403506437485,0,0,0,0,23.73,1.465,0.02,7.99,0.018773,1.17,6.03,0.00185378527099463,-2.72841117066272,0.780057954424528,0.278910464407074,1465,0.533300354901429,-1.13052204408047,-4.40422499329776,3.84762e-05,2,0.781818181818182,9.55941237356864,1.32934332448273,6.79254477639832,-7.26440110030182,0.00184550804091889,8.27723007573866e-06
"24129493",50103631,50102983,50073279,0.3897,1.83504694268582,1.39,0,0,6.65,35.63,1.102,0.02,10.55,0.011374,0.39,13.22,0.00153962243885668,-2.16056528367534,1.12126430522958,0.458517699930437,1102,0.691087707992822,-0.9972866089857,-4.40194743590164,0.0001003243,1,0.803605601956671,9.88410418063702,0.762984453579636,6.88222660506187,-7.31515463835559,0.00153326289557397,6.35954328270854e-06
"24129497",50210765,50102361,50164199,4.9455,0.00140585662544767,0,0,0,0,95.03,6.101,0.04,6.1,0.006557,4.95,4.95,0.00140585662544767,-2.82367923353465,0.694210206198834,0.233721162688795,6101,0.493600950334578,-1.16404416955138,-4.43444259482482,9.5796e-05,1,0.781818181818182,9.43946762690443,1.26570732664649,6.45842188134604,-7.36051351073141,0.00139939634796221,6.46027748546209e-06
"24129499",50210766,50103633,50164198,3.8304,0.00114577062500991,0,0,0,0,32.03,4.213,0.03,4.21,0.007126,3.83,3.83,0.00114577062500991,-2.91448665765039,0.583244128726317,0.175309851279479,4213,0.442285833819273,-1.20737458708086,-4.40422499329776,6.13222e-05,1,0.781818181818182,9.54666730803034,1.10262053964091,6.53425425453531,-7.46344155742847,0.00114065278733116,5.1178376787478e-06
"24129501",50103632,50103041,50117314,0.3105,0.0336469392372464,0.1,0,0,6.1,4.13,0.752,0.04,4.65,0.032258,0.31,3.56,0.00161038272318522,-2.92470580584762,0.550949539120771,0.158310337795255,752,0.427351534381385,-1.21998509016595,-4.64684382430338,7.0833e-05,1,0.840423684457936,9.87694836449546,1.01844562041009,6.68494974661991,-7.32882715728492,0.0016034969821268,6.88574105842185e-06
"24129503",50210767,50103035,50164197,2.6208,0.0244829485556075,0.89,0,0,0,72.87,2.672,0.1,2.67,0.037453,2.62,2.62,0.0244829485556075,-3.02944118956452,0.418433880080324,0.0885555658584055,2672,0.366071036425179,-1.27173026249851,-3.91963254144612,0.000209977354350136,1,0.781818181818182,10.7683790910943,1.07899667986362,5.52094716477388,-6.27541319679468,0.0243999252936414,8.30232619661087e-05
"24129505",50210768,50102371,50164196,3.2346,0.0642119795084,0,0,0,0,40.4,2.907,0.03,2.91,0.010309,3.23,3.23,0.0642119795084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129507",50103633,50102373,50117313,1.3905,0.00351489256186294,0,0,0,0,47.61,1.827,0.01,10.51,0.00666,1.39,9.83,0.00202427097175256,-2.49873709183363,0.992385599409267,0.390677379796886,1827,0.631489081492314,-1.04761161161287,-4.40422499329776,4.69795e-05,2,0.781818181818182,9.56359983830002,0.93976878092163,6.9922771132317,-7.23882418684427,0.00201532418693557,8.94678481698197e-06
"24129509",50103634,50102368,50117312,0.9279,0.00800912049766534,0,0.07,0,0,64.47,2.409,0.02,9.34,0.014989,0.93,6.68,0.002537917227261,-2.69669676501326,0.824470788451119,0.302288887236699,2409,0.553838611319601,-1.11317956745416,-4.40422499329776,6.02261e-05,2,0.781818181818182,9.7872744933739,1.25052017800451,6.70993223704161,-7.15676722190199,0.00252720034784071,1.07168794202966e-05
"24129511",50210769,50103040,50164195,3.9096,0.000680301862506871,1.85,0,0,5.02,10.06,5.49,0.03,5.49,0.005464,3.91,3.91,0.000680301862506871,-2.91448665765039,0.592132326020115,0.17998849967204,5490,0.446396088864157,-1.2039038932719,-4.56627655728198,7.94271e-05,1,0.781818181818182,9.96266862370283,1.19725859975052,6.56457540974764,-7.68613277963085,0.000677536594073463,2.76526843340863e-06
"24129515",50210770,50102363,50164194,9.6867,0.00796970364125108,0,0,0,0,91.74,5.224,0.04,5.22,0.007663,9.69,9.69,0.00796970364125108,-2.5226492523395,0.98617584971493,0.387408636488738,5224,0.6286174468779,-1.05003641601902,-3.93267392674498,0.0001954704,1,0.781818181818182,9.71592410878408,1.40095479862346,6.04909040436552,-6.57495512544861,0.00793552828077814,3.41753604729353e-05
"24129519",50210771,50103038,50164193,5.3775,0.0820605903863907,8.15,0,0,0,55.51,2.295,0.03,2.3,0.013043,5.38,5.38,0.0820605903863907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129523",50103635,50103039,50117311,13.2057,0.00210833544259876,5.96,0,0.11,44.45,14.76,5.355,0.01,9.83,0.004069,13.21,17.32,0.000777111406051555,-2.27611350650274,1.23853785766985,0.520249196147034,5355,0.745319651165964,-0.951493227281142,-4.40422499329776,4.23216e-05,1,2.71279395177933,9.15847014458254,1.98188619194352,7.05415282718871,-8.16115090926274,0.000745117191940862,3.19942141106934e-05
"24129525",50210772,50102365,50164192,3.2013,0.00206795644834177,0,0,0,0,38.18,4.443,0.05,4.44,0.011261,3.2,3.2,0.00206795644834177,-3.0164761877954,0.505326374625105,0.134294810441909,4443,0.406253573137582,-1.23780018080526,-4.35783434551515,0.000106816,1,0.781818181818182,9.47288328075055,1.44416985732715,6.19801278588606,-7.21395878975745,0.00205852652706481,9.42992127695667e-06
"24129527",50210773,50103636,50164191,2.1105,0.00498963228762107,0,0,0,0,0.51,3.705,0.08,3.71,0.021563,2.11,2.11,0.00498963228762107,-3.20553244862021,0.324385356490427,0.0390494670206195,3705,0.322579267985376,-1.30845465497198,-4.20139009314971,0.0001334157,1,0.781818181818182,10.3888334704721,1.3112116773687,5.85908072621336,-6.83475567387469,0.00497128505305437,1.83472345666914e-05
"24129529",50210774,50103636,50164190,2.5668,0.0066036655984076,0,0,0,0,0.7,3.396,0.08,3.4,0.023529,2.57,2.57,0.0066036655984076,-3.10079708316159,0.409392030619153,0.0837960366705467,3396,0.36188972652235,-1.2752609549447,-4.03760745837461,0.0001683865,1,0.781818181818182,10.464371020208,0.990157306342054,5.69960539992284,-6.67427914198059,0.00657991828720822,2.37473111993783e-05
"24129531",50210775,50103630,50164189,2.7495,0.00377225293949292,0,0,0,0,29.82,3.136,0.07,3.14,0.022293,2.75,2.75,0.00377225293949292,-3.07083385613249,0.439253724017898,0.0995149005977284,3136,0.375698958235352,-1.26360045767262,-4.18868377131918,0.0001358471,1,0.781818181818182,9.30150006475389,1.34740741053846,5.92548230407249,-6.94043658209873,0.00375446097120739,1.77919682855335e-05
"24129533",50210776,50103630,50164188,2.1087,0.0014479968538873,0,0,0,0,16.3,3.388,0.06,3.39,0.017699,2.11,2.11,0.0014479968538873,-3.18622725705257,0.324014798036288,0.0388544091637222,3388,0.322407907055234,-1.30859935239422,-4.44891979770132,9.3845e-05,1,0.781818181818182,10.1014062551473,1.40021698510998,6.19561888947818,-7.35753547975788,0.00144228413449297,5.71271939433272e-06
"24129535",50210777,50103641,50164187,0.5877,0.128375694155693,0,0,0,18.84,16.85,0.379,0.05,0.38,0.131579,0.59,0.59,0.128375694155693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129537",50103636,50102977,50117310,1.044,0.0141528657282375,0.9,0,0,1.52,2.78,1.034,0.03,8.14,0.023342,1.04,5.72,0.00255956784220886,-2.75556341970476,0.757494720869782,0.267033428725662,1034,0.522866220567802,-1.13933261345149,-4.40422499329776,5.98303e-05,2,0.781818181818182,10.2479485796697,1.08925713681908,6.63705246213701,-7.12262865413023,0.00254982694136197,9.74090084688883e-06
"24129539",50210778,50103645,50164186,1.5354,0.000960071053426617,0,0,0,0,66.06,2.264,0.07,2.26,0.030973,1.54,1.54,0.000960071053426617,-3.31750618345938,0.186221536270829,-0.0336784342638642,2264,0.25868683622375,-1.36240534100638,-4.43699856454496,9.54486e-05,1,0.781818181818182,9.65918579839036,1.38193649464835,6.04536361012501,-7.55129368009492,0.000955904798892648,4.16625453396937e-06
"24129541",50210779,50103645,50164185,4.6332,0.0583372376859188,0,0,0,0,55.92,1.791,0.02,1.79,0.011173,4.63,4.63,0.0583372376859188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129543",50210780,50103640,50164184,2.4075,0.010370356941767,2.35,0,0,0,19.74,1.802,0.09,1.8,0.05,2.41,2.41,0.010370356941767,-3.08555708827302,0.381566295796572,0.0691488787378232,1802,0.349022002826356,-1.28612644455107,-3.90248552248898,0.0002040403,1,0.781818181818182,10.4312894289335,1.3605785712577,5.51945422866851,-6.4936302829045,0.0103324929365342,3.78640052328273e-05
"24129545",50210781,50103640,50164183,1.5093,0.0130934013301138,5.01,0,0,0,30.17,2.563,0.11,2.56,0.042969,1.51,1.51,0.0130934013301138,-3.29268263983099,0.178775572045411,-0.0375979071786499,2563,0.255243526966551,-1.365312867187,-3.98496623248201,0.000183923209823801,1,0.781818181818182,10.7223075854679,1.50221942361324,5.47143643889164,-6.46574392275498,0.0130483066329052,4.50946972085895e-05
"24129547",50210782,50103757,50164182,2.2635,0.00410455917304805,0.08,0,0,0,0.32,3.113,0.07,3.11,0.022508,2.26,2.26,0.00410455917304805,-3.18622725705257,0.354780498831271,0.0550491325494045,3113,0.336635187652411,-1.29658585515495,-4.29820154603395,0.0001162644,1,0.781818181818182,10.2371671198738,1.60115178320312,6.01578647165787,-6.89997426989214,0.00408892482487927,1.56343481687806e-05
"24129549",50103637,50102976,50095725,0.1008,0.289208503549357,12.55,0,0.26,61.99,24.39,0.423,0.02,4.95,0.020202,0.1,4.1,0.0116484751054283,-2.89474259707681,0.613112101641287,0.191032020674297,423,0.456097969429701,-1.19571163769569,-4.40422499329776,4.14738e-05,2,3.56207975780127,9.75400223992689,4.08289509367705,6.6019967596285,-7.20411998265593,0.0105235717806277,0.00112490332480055
"24129551",50103638,50103637,50117309,0.3402,0.00863283066762096,11.73,0,0.36,63.88,22.97,0.601,0.02,3.15,0.012698,0.34,3.02,0.00720196772390498,-3.02944118956452,0.480711021908802,0.121337562013278,601,0.394870457491134,-1.24741206934513,-4.40422499329776,1.91146e-05,1,3.57020558458726,9.89147254864186,4.19559481508796,6.70375697145604,-7.34486156518862,0.00654190676809125,0.000660060955813724
"24129553",50210783,50103638,50164181,2.6847,0.00143086294371598,11.77,0,0,64.5,22.53,2.545,0.02,2.55,0.007843,2.68,2.68,0.00143086294371598,-3.07083385613249,0.428895762801388,0.094062584791278,2545,0.370909026043526,-1.2676450702523,-4.40422499329776,3.25531e-05,1,3.52625797169909,10.0695995870339,4.2428675678183,6.43240009595883,-8.05551732784983,0.00131661408351753,0.000114248860198456
"24129557",50210784,50103634,50164180,2.9502,0.00360471202141437,0,0,0,0,70.47,3.384,0.06,3.38,0.017751,2.95,2.95,0.00360471202141437,-3.04280512933704,0.469851458673805,0.115621208472299,3384,0.389848564626198,-1.25165254871314,-4.21908315609219,0.0001301024,1,0.781818181818182,9.95272798946968,1.3290444549744,6.00391161716268,-6.94730605807503,0.00359012074336928,1.45912780450913e-05
"24129559",50103639,50103637,50117308,0.1683,0.268927197776308,16.39,0,0,56.72,26.8,0.452,0.02,1.38,0.028986,0.17,0.98,0.00307096155690175,-3.54795505972894,-0.00992766530784696,-0.136929196632555,452,0.16797966370171,-1.43899835923641,-4.40422499329776,1.34153e-05,1,3.47850836874676,9.4182742819584,3.82859094228858,6.34493329387516,-7.73992861201493,0.00275201731565071,0.000318944241251044
"24129561",50210785,50103644,50164179,0.7722,0.120897226035595,0,0,0,0,36.71,1.594,0.1,1.59,0.062893,0.77,0.77,0.120897226035595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129563",50210786,50102373,50164178,2.871,0.000867234859476395,0,0,0,0,52.13,3.656,0.03,3.66,0.008197,2.87,2.87,0.000867234859476395,-3.05659344010578,0.458033192496506,0.109400204344516,3656,0.384383329486683,-1.25626738650193,-4.40422499329776,4.71918e-05,1,0.781818181818182,8.76354226305483,1.30838886336463,6.43858722348881,-7.58502665202918,0.000862505661387924,4.72919808847181e-06
"24129565",50103640,50102315,50117307,0.4203,0.0631151366596208,4.36,0,0,0,28.51,1.189,0.1,5.55,0.054054,0.42,4.34,0.03965137838774,-2.83195177508246,0.637199435740533,0.203711325964148,1189,0.46723690831985,-1.18630593213563,-3.57945678303861,0.000325642095831717,2,0.781818181818182,10.3803739107117,1.40164697299767,5.23709435080085,-6.00774865018558,0.039504417555559,0.000146960832181073
"24129567",50210787,50102316,50164177,2.5182,0.00551015465671227,14.94,0,0,0,40.85,3.47,0.07,3.47,0.020173,2.52,2.52,0.00551015465671227,-3.10079708316159,0.401090219595134,0.0794260555012532,3470,0.358050639751971,-1.27850267517557,-4.17388177002231,0.0001387354,1,0.781818181818182,9.95615264769038,1.60031530936983,5.89948980230127,-6.78489141894691,0.00548780615894246,2.23484977698153e-05
"24129569",50210788,50103634,50164176,2.7972,0.00186649124898997,0,0.16,0,0,68.31,3.545,0.06,3.55,0.016901,2.8,2.8,0.00186649124898997,-3.07083385613249,0.446723519568202,0.103446918057395,3545,0.379153288042624,-1.26068362613752,-4.3403794488634,0.0001094992,1,0.781818181818182,9.74144327704152,1.30085151374915,6.12099087472461,-7.24872089601666,0.00185853859486514,7.95265412482962e-06
"24129571",50210789,50102318,50164175,6.183,0.011919756825081,5.03,0,0,0,47.32,5.157,0.05,5.16,0.00969,6.18,6.18,0.011919756825081,-2.70910602456039,0.791199246498875,0.284775116881773,5157,0.538452530358543,-1.12617155382152,-4.06889469167088,0.0001610624,1,0.781818181818182,10.276690499756,1.39955177376889,6.10824431135785,-6.46065033614631,0.0118745451001861,4.52117248949552e-05
"24129573",50210790,50103639,50164174,0.8091,0.265856236219406,15.91,0,0,57.73,26.25,0.927,0.02,0.93,0.021505,0.81,0.81,0.265856236219406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129575",50103641,50103643,50117306,0.8964,0.130818582293171,4.85,0,0,36.03,21.41,1.811,0.04,2.19,0.041096,0.9,1.48,0.0024428881374784,-3.31750618345938,0.171463165083844,-0.0414470770322885,1811,0.251861979886696,-1.36816824046578,-4.40422499329776,5.00731e-05,1,2.15602543098451,9.95873290865922,3.55851300420421,6.17889205589221,-7.60205999132796,0.00241045534724163,3.24327902367668e-05
"24129577",50103642,50103643,50117305,0.0657,0.0220518165478997,4.29,0.26,0,56.19,8.06,0.174,0.02,7,0.011429,0.07,10.66,0.0100264688403192,-2.4306838167574,1.02785089789553,0.409345919239659,174,0.647889642506317,-1.03376299913564,-4.39491592909629,0.000101332,2,3.30568245565679,10.5248799231591,1.72032220735696,6.70275387927543,-7.13194363817696,0.00957122002472066,0.000455248815598571
"24129581",50210791,50103646,50164173,3.1842,0.00148585616778949,0,0,0,0,66.2,2.654,0.03,2.65,0.011321,3.18,3.18,0.00148585616778949,-3.00388708110851,0.503000338013029,0.13307041058934,2654,0.405177921528674,-1.23870846015072,-4.40422499329776,5.54044e-05,1,0.781818181818182,10.1039466843626,1.53390503918893,6.44314203022304,-7.35457773065091,0.00147996562176314,5.89054602635158e-06
"24129583",50210792,50103646,50164172,3.7386,0.0511823035776615,0,0,0,0,63.65,2.578,0.02,2.58,0.007752,3.74,3.74,0.0511823035776615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129585",50103643,50103648,50095724,0.9873,0.160209514844479,4.81,0.21,0,54.73,10.59,0.906,0.01,10.1,0.017822,0.99,13.13,0.00733911600340818,-2.34383512500103,1.1183870919095,0.457003166777079,906,0.689757170407624,-0.998410113520112,-4.40422499329776,5.52826e-05,2,2.79579955613134,10.4616205644799,1.72807851952461,6.99463991345386,-7.25649023527157,0.00716857789719541,0.000170538106212766
"24129587",50103644,50102322,50117304,1.8639,0.121112805090175,0,0,0,0,37.79,1.69,0.03,3.28,0.039634,1.86,2.64,0.000215579054580106,-3.08555708827302,0.420961881120924,0.0898862775442545,1690,0.367240084398252,-1.27074311966222,-4.40422499329776,4.42769e-05,1,0.781818181818182,9.78561284421907,1.47139821698458,6.32690153016943,-8.18708664335714,0.000214662434525496,9.16620054610409e-07
"24129589",50103645,50102322,50117303,3.6684,0.0600112535453635,0,0,0,0,58.15,1.962,0.01,6.02,0.016611,3.67,9.84,0.000713944806018066,-2.50656243034149,0.992862671389028,0.390928505191324,1962,0.631709698502351,-1.04742532283455,-4.40422499329776,3.79883e-05,2,0.781818181818182,9.94162454955442,1.46489708568166,6.89517058648294,-7.67162039656126,0.000711020834247658,2.92397177040797e-06
"24129593",50210793,50102369,50164171,9.9315,0.00606071753168487,0,0,0,0,52.16,6.926,0.04,6.93,0.005772,9.93,9.93,0.00606071753168487,-2.55231991935298,0.997014846936999,0.393114164308803,6926,0.633629829202555,-1.04580396689994,-4.04572323090288,0.0001664553,1,0.781818181818182,9.86635932180955,1.22254659468358,6.20797315566103,-6.69421884874502,0.00603557999188444,2.51375398004342e-05
"24129595",50210794,50103647,50164170,0.8991,0.00187577932243795,0,0,0,0,25.93,1.684,0.09,1.68,0.053571,0.9,0.9,0.00187577932243795,-3.54795505972894,-0.0461920023346928,-0.156018341093412,1684,0.151209595566755,-1.45315898248302,-4.45756299848998,9.26991e-05,1,0.781818181818182,10.0664732955554,1.58184081668188,5.73640058080118,-7.26121944151563,0.00186834944644577,7.42987599218468e-06
"24129597",50103646,50102319,50117302,1.3653,0.0845067033629882,0,0,0,0,65.31,0.935,0.06,6.17,0.017828,1.37,8.29,0.0318385436175372,-2.58416728239522,0.918454982409144,0.351761123670355,935,0.597300631185514,-1.07648029448547,-3.6294273308398,0.0003007948,2,0.781818181818182,10.0160644990353,1.49945534194005,5.59426272643532,-6.00440867574765,0.0317111684480586,0.000127375169478688
"24129599",50210795,50102372,50164169,7.0047,0.00413411057685647,0,0,0,0,50.46,5.276,0.04,5.28,0.007576,7,7,0.00413411057685647,-2.70285706353458,0.845389539888096,0.313300285785791,5276,0.563512271881398,-1.10501114107731,-4.10993572984497,0.0001519359,1,0.781818181818182,9.55125232536816,1.26585847907019,6.13592361360248,-6.88907375773358,0.00411568419716372,1.84263796927556e-05
"24129601",50103647,50102323,50117301,0.7632,0.002413231860964,0,0,0,0,15.81,0.876,0.04,2.56,0.050781,0.76,1.66,0.000537452538526053,-3.29268263983099,0.220709404879566,-0.0155244030587202,876,0.274635394885383,-1.34893839902602,-4.40422499329776,5.21818e-05,1,0.781818181818182,9.30422725178768,1.58106271425639,6.17519043681853,-7.80410034759077,0.000534902394665672,2.55014386038014e-06
"24129603",50210796,50103650,50164168,1.0557,0.00441345469379768,16.11,0,0,81.24,2.64,1.768,0.04,1.77,0.022599,1.06,1.06,0.00441345469379768,-3.50656244428419,0.0235405215548542,-0.119311914579609,1768,0.183456681070742,-1.42592958615294,-4.40422499329776,2.39614e-05,1,3.74338886206975,9.31718182691306,4.25338531078722,6.24841370306259,-7.62342304294349,0.00377278072439484,0.000640673969402838
"24129605",50103648,50103650,50082493,3.627,0.39566077236463,8.77,0.15,0,59.83,10.69,1.714,0.01,14.17,0.01482,3.63,19.18,0.00640299051327682,-2.18622727705731,1.28282595915353,0.543561961150654,1714,0.765800226307852,-0.934199456188817,-4.56917058579758,7.9101e-05,2,3.07488157472773,10.2460337083368,1.77026371740116,7.20666828810561,-7.35066514128786,0.00615932192102303,0.000243668592253788
"24129607",50210797,50103648,50164167,2.4183,0.229048267006874,18.75,0,0,78.89,2.27,2.354,0.02,2.35,0.008511,2.42,2.42,0.229048267006874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129609",50103649,50140754,50066310,3.5289,1.34851857257302,13.28,0,0.02,8.02,59.71,0.898,0.01,8.27,0.020556,3.53,28.51,0.00155756055403678,-2.03340736100599,1.45505509907229,0.634221468584763,898,0.845445813351792,-0.866946826475823,-4.64844138367494,7.06722e-05,1,1.07276679385189,9.81725053327071,1.43547996671794,7.45920799553795,-7.43889861635094,0.00154959334412811,7.96720990866903e-06
"24129611",50103650,50103657,50073278,0.0702,0.406290674043839,9.16,0.14,0,61.05,10.23,0.255,0.01,16.19,0.016059,0.07,20.3,0.00621644698541115,-2.16234883977844,1.30760085496592,0.556603191294066,255,0.77725712101139,-0.924525269245889,-4.40422499329776,3.21676e-05,2,3.12774056488257,10.2197593014939,1.77984539862804,7.31209846592321,-7.35753547975788,0.00595801866828812,0.000258428317123034
"24129613",50103651,50103652,50082492,0.0306,0.867103030814,12.54,0,0,4.38,63.28,0.067,0.01,7.26,0.013774,0.03,24.92,0.837215304374695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129615",50103652,50103649,50073277,0.0648,1.34696101201899,12.58,0,0,4.45,63.22,0.112,0.06,7.37,0.02171,0.06,24.98,0.479857981204987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129617",50210798,50103657,50164166,0.6345,0.00184624741056918,36.59,0,0,61.84,1.56,1.588,0.04,1.59,0.025157,0.63,0.63,0.00184624741056918,-3.70285712926443,-0.197568373569276,-0.235701182567062,1588,0.0812071560420231,-1.51226895119167,-4.40422499329776,1.78348e-05,1,3.88423672958166,8.27887317051847,4.19240096359196,6.13462357748164,-8.0087739243075,0.00141475975626974,0.000431487654299435
"24129619",50210799,50103656,50164165,1.5174,0.0017236859029382,0,0,0,0.36,51.54,2.335,0.08,2.34,0.034188,1.52,1.52,0.0017236859029382,-3.37186385179647,0.181100079728048,-0.036374312137566,2335,0.256318471537831,-1.3644051855165,-4.39623008754708,0.0001011428,1,0.781818181818182,10.123416661638,1.40808212814371,6.00074763366427,-7.28735029837279,0.00171695770373225,6.72819920594245e-06
"24129621",50103653,50103651,50095723,4.3398,0.0298877264393045,12.55,0,0,4.28,63.34,1.743,0.01,7.19,0.012517,4.34,24.89,0.00163468401416795,-2.0900732137619,1.39601617224451,0.603144032860647,1743,0.81814387136996,-0.890000550750716,-4.51686506119853,8.52059e-05,1,0.797406295043423,9.88556611020793,1.38408985338816,7.23462421709706,-7.24336389175415,0.00162783699624116,6.84701792678715e-06
"24129623",50103654,50102321,50066309,0.1116,0.049450856853918,0.64,0.01,0,0,72.21,0.331,0.02,26.74,0.012341,0.11,38.47,0.0104757844687977,-1.91046538322437,1.58515831015773,0.702706354697329,331,0.905610699665973,-0.816143674840613,-3.92821737653069,0.0001967126,2,0.781818181818182,9.72926212877529,1.41495506593757,6.59197414136137,-6.52958950902407,0.0104308190164047,4.4965452392949e-05
"24129625",50103655,50103653,50117300,8.208,0.0282530424251366,8.12,0,0,0.28,74.02,1.073,0.03,5.45,0.014679,8.21,20.55,0.00732739119345349,-2.16955721332649,1.31280548610038,0.559342851349556,1073,0.77966394892824,-0.922492946888678,-3.91823408431769,0.0001995237,1,0.781818181818182,10.0240323565513,1.22891878829522,6.29364913458655,-6.62305824285324,0.00729807210999059,2.93190834629063e-05
"24129627",50103656,50102324,50117299,3.6981,0.108319351119384,0,0,0,1,27.14,1.664,0.02,4,0.025,3.7,5.22,0.106595665216446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24129631",50103657,50140762,50066308,0.7164,0.418852090424172,10.59,0.13,0,61.34,9.72,1.226,0.02,19,0.016842,0.72,21.66,0.0107151689697644,-2.13633540726675,1.33557423189722,0.571328066393929,1226,0.790193120275776,-0.913602128218667,-4.41557717630072,9.83995e-05,2,3.2568663140086,10.1313984846616,1.73469852841168,6.99677630369019,-7.16304326294045,0.0101533456304964,0.000561823339267964
"24129635",50103658,50103654,50073276,0.8865,0.0275551933022041,0.01,0,0,0,70.97,1.616,0.03,22.27,0.011226,0.89,31.79,0.0225255917158579,-1.99650511345369,1.50226320434486,0.659071291169529,1616,0.867276714089257,-0.848512842337174,-3.65367089283887,0.0002906065,2,0.781818181818182,9.75181880760082,1.40404169505545,6.13982960182456,-6.14429916916456,0.0224296669537602,9.59247620976351e-05
"24129637",50210800,50103760,50164164,4.1031,0.00117495709690228,14.98,0,0,61,22.24,3.09,0.03,3.09,0.009709,4.1,4.1,0.00117495709690228,-2.86671388625737,0.613112101641287,0.191032020674297,3090,0.456097969429701,-1.19571163769569,-4.40422499329776,5.37987e-05,1,3.27104777329155,9.51095625408753,1.55031841576218,6.45514287540879,-8.10790539730952,0.0010861063279554,8.88507689468805e-05
